% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.984910205e+02 +1.298491020e+03 +1.298491020e+03 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
4 0 +2.938053637e+02 +1.293805364e+03 +1.293805364e+03 -5.0171e-01 +1.9523e+00 +8.6503e-02 -9.5771e-01 +9.2254e-01 -1.1208e+00 +3.0886e-01 -1.8597e+00 -1.2282e+00 +2.9686e-01
5 0 +2.686715148e+02 +1.268671515e+03 +1.268671515e+03 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
6 0 +2.376751905e+02 +1.237675191e+03 +1.237675191e+03 +4.2408e-01 -2.8508e-01 -5.7692e-01 +7.1168e-01 +1.1310e+00 +1.0313e+00 -7.3922e-01 -2.0921e-01 +4.3126e-01 +1.0755e+00
40 0 +2.070141682e+02 +1.207014168e+03 +1.207014168e+03 -7.9841e-01 +5.9192e-01 -1.2202e+00 +1.9315e+00 +1.2794e+00 -3.6918e-01 -1.6131e+00 +1.4539e+00 -1.4540e-02 +1.3378e+00
65 0 +2.003414109e+02 +1.200341411e+03 +1.200341411e+03 +6.7183e-01 +1.4653e+00 +1.6467e-01 +3.3616e-01 +2.2594e+00 -1.0235e+00 +2.1523e-02 +6.4367e-01 -8.6568e-01 +2.2938e-01
67 0 +1.793783597e+02 +1.179378360e+03 +1.179378360e+03 +4.9930e-01 +1.1863e+00 +1.6022e+00 +8.6512e-01 +1.0324e+00 -1.3374e+00 -1.2137e+00 -6.0586e-01 +5.0219e-01 +1.3175e-01
119 0 +1.772106997e+02 +1.177210700e+03 +1.177210700e+03 +1.2378e+00 +1.2434e+00 -4.5599e-01 +2.7335e+00 +1.9543e-03 -2.6373e+00 -1.0199e+00 +9.1356e-01 +4.3344e-01 -8.4063e-01
187 0 +1.681360184e+02 +1.168136018e+03 +1.168136018e+03 -3.6559e-01 +4.8564e-01 +4.8083e-01 +1.1999e+00 +8.4459e-01 -2.0357e+00 -9.8149e-01 +8.2612e-01 +3.4727e-01 -8.4502e-01
222 0 +1.644980722e+02 +1.164498072e+03 +1.164498072e+03 +1.3941e-01 +2.6246e+00 +1.0859e+00 +9.7009e-01 +6.0252e-01 -3.3614e+00 -6.5030e-01 +1.5036e+00 +2.9265e-01 +1.9333e+00
319 0 +1.245691478e+02 +1.124569148e+03 +1.124569148e+03 -1.2250e-01 +2.7801e+00 +2.0305e+00 +3.9425e+00 +1.7047e+00 -4.1562e+00 -1.0099e+00 +6.7396e-01 -1.7813e+00 -4.4603e-01
444 0 +1.171586251e+02 +1.117158625e+03 +1.117158625e+03 -9.0772e-01 +2.3021e+00 +1.8848e+00 +4.0368e+00 +1.8213e+00 -2.2161e+00 -1.0444e-01 +2.4730e+00 -1.5443e+00 -1.6918e-01
463 0 +9.468718258e+01 +1.094687183e+03 +1.094687183e+03 -3.0786e+00 +2.9808e+00 +3.3229e+00 +4.2273e+00 +2.0327e+00 -2.7935e+00 -7.7192e-01 -7.3771e-01 -2.4388e+00 -3.9202e-01
577 0 +9.081415576e+01 +1.090814156e+03 +1.090814156e+03 -4.2170e+00 +2.6865e+00 +2.3226e+00 +4.9205e+00 +2.9121e+00 -4.5849e+00 -2.4579e+00 +1.1873e+00 -1.8646e+00 -3.2674e+00
727 0 +9.036232504e+01 +1.090362325e+03 +1.090362325e+03 -3.0815e+00 +3.0708e+00 +2.9160e+00 +1.9606e+00 +9.8405e-01 -3.0474e+00 -1.4217e+00 +2.0779e+00 -2.3304e+00 -1.1792e+00
854 0 +7.473133226e+01 +1.074731332e+03 +1.074731332e+03 -1.9253e+00 +3.3720e+00 +2.3043e+00 +3.7171e+00 +9.5484e-01 -3.8633e+00 -1.4125e+00 +6.0945e-01 -1.4060e+00 -2.0934e+00
1012 0 +7.201246448e+01 +1.072012464e+03 +1.072012464e+03 -3.3753e+00 +2.0531e+00 +3.2057e+00 +4.1039e+00 +2.0099e+00 -1.9761e+00 -1.1047e+00 +2.5397e-01 -2.0552e+00 -5.1100e-01
