% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.499088232e+01 +1.876008823e+02 +1.876008823e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
3 0 +7.334857351e+01 +1.759585735e+02 +1.759585735e+02 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00
5 0 +6.580041802e+01 +1.684104180e+02 +1.684104180e+02 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01
9 0 +6.386104831e+01 +1.664710483e+02 +1.664710483e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00
12 0 +4.633366536e+01 +1.489436654e+02 +1.489436654e+02 +1.0313e+00 -7.3922e-01 -2.0921e-01 +4.3126e-01 +1.0755e+00
43 0 +3.772261074e+01 +1.403326107e+02 +1.403326107e+02 +1.3778e+00 +1.2660e+00 -1.1202e+00 -1.8980e-01 -8.0191e-01
75 0 +3.588120909e+01 +1.384912091e+02 +1.384912091e+02 +1.0371e+00 +1.5109e-01 -1.8979e+00 -7.2204e-01 -8.9753e-01
84 0 +3.265869630e+01 +1.352686963e+02 +1.352686963e+02 +1.7381e+00 +1.1956e+00 +2.8382e-02 -1.1423e-01 -1.7246e+00
86 0 +2.316878481e+01 +1.257787848e+02 +1.257787848e+02 +1.0315e+00 -4.3263e-02 -1.8988e+00 -1.8132e+00 -1.4374e+00
114 0 +2.139135540e+01 +1.240013554e+02 +1.240013554e+02 +1.1227e+00 +2.2521e+00 -6.5579e-01 -1.9498e+00 -2.8339e+00
115 0 +1.910691434e+01 +1.217169143e+02 +1.217169143e+02 +1.5853e+00 +8.7145e-01 -1.9081e+00 -2.6039e+00 -8.6596e-01
339 0 +1.783195946e+01 +1.204419595e+02 +1.204419595e+02 +8.9813e-01 +1.3528e+00 -1.0958e+00 -1.4864e+00 -1.3200e+00
505 0 +1.783120266e+01 +1.204412027e+02 +1.204412027e+02 +4.1783e-01 +1.3298e+00 -1.2092e+00 -6.6845e-01 -1.3701e+00
524 0 +1.364306426e+01 +1.162530643e+02 +1.162530643e+02 +1.2166e+00 +1.7194e+00 -1.4928e+00 -1.4362e+00 -1.6590e+00
574 0 +1.251074610e+01 +1.151207461e+02 +1.151207461e+02 +7.4270e-01 +1.1663e+00 -8.4347e-01 -1.1860e+00 -1.8011e+00
612 0 +1.114481267e+01 +1.137548127e+02 +1.137548127e+02 +8.2800e-01 +1.0584e+00 -1.1361e+00 -7.9525e-01 -1.6542e+00
819 0 +1.097724187e+01 +1.135872419e+02 +1.135872419e+02 +3.0803e-01 +1.2103e+00 -1.3101e+00 -9.1834e-01 -1.4493e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.053870432e+01 +1.838387043e+02 +1.838387043e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
3 0 +7.053340211e+01 +1.638334021e+02 +1.638334021e+02 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00
4 0 +5.747590142e+01 +1.507759014e+02 +1.507759014e+02 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
5 0 +4.851537749e+01 +1.418153775e+02 +1.418153775e+02 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01
9 0 +3.690835605e+01 +1.302083560e+02 +1.302083560e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00
