% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.352162733e+05 +2.350063933e+05 +2.350063933e+05 +5.9671e-01 -3.8264e-02
4 0 +1.560981789e+05 +1.558882989e+05 +1.558882989e+05 +1.6792e+00 +8.6743e-01
5 0 +3.882167718e+04 +3.861179718e+04 +3.861179718e+04 -3.6947e-01 +6.4256e-01
9 0 +1.272392219e+03 +1.062512219e+03 +1.062512219e+03 -9.1283e-01 +4.1425e-01
19 0 +2.781001293e+02 +6.822012935e+01 +6.822012935e+01 -1.5575e+00 +4.6514e-01
33 0 +4.476226828e+01 -1.651177317e+02 -1.651177317e+02 -2.4181e+00 +4.5396e-01
35 0 +3.334463524e+01 -1.765353648e+02 -1.765353648e+02 -2.4763e+00 +4.5212e-01
71 0 +2.660722187e+01 -1.832727781e+02 -1.832727781e+02 -3.4706e+00 +4.5007e-01
72 0 +1.977446494e+01 -1.901055351e+02 -1.901055351e+02 -2.0661e+00 +4.4498e-01
132 0 +1.327436628e+01 -1.966056337e+02 -1.966056337e+02 -2.0884e+00 +4.4971e-01
135 0 +1.083166878e+01 -1.990483312e+02 -1.990483312e+02 -2.0866e+00 +4.4754e-01
152 0 +1.060003387e+01 -1.992799661e+02 -1.992799661e+02 -2.0329e+00 +4.4738e-01
192 0 +9.869989699e+00 -2.000100103e+02 -2.000100103e+02 -1.9620e+00 +4.4841e-01
207 0 +9.616841283e+00 -2.002631587e+02 -2.002631587e+02 -1.9435e+00 +4.4822e-01
311 0 +9.609651713e+00 -2.002703483e+02 -2.002703483e+02 -1.9494e+00 +4.4802e-01
351 0 +9.596939780e+00 -2.002830602e+02 -2.002830602e+02 -1.9436e+00 +4.4783e-01
352 0 +9.581727387e+00 -2.002982726e+02 -2.002982726e+02 -1.9444e+00 +4.4791e-01
369 0 +9.516062198e+00 -2.003639378e+02 -2.003639378e+02 -1.9328e+00 +4.4786e-01
379 0 +9.508378640e+00 -2.003716214e+02 -2.003716214e+02 -1.9337e+00 +4.4791e-01
401 0 +9.501132481e+00 -2.003788675e+02 -2.003788675e+02 -1.9335e+00 +4.4797e-01
417 0 +9.497193769e+00 -2.003828062e+02 -2.003828062e+02 -1.9328e+00 +4.4795e-01
422 0 +9.494401463e+00 -2.003855985e+02 -2.003855985e+02 -1.9323e+00 +4.4795e-01
431 0 +9.491718274e+00 -2.003882817e+02 -2.003882817e+02 -1.9323e+00 +4.4802e-01
461 0 +9.490436970e+00 -2.003895630e+02 -2.003895630e+02 -1.9321e+00 +4.4801e-01
462 0 +9.488693347e+00 -2.003913067e+02 -2.003913067e+02 -1.9318e+00 +4.4802e-01
491 0 +9.488665733e+00 -2.003913343e+02 -2.003913343e+02 -1.9318e+00 +4.4801e-01
492 0 +9.488324062e+00 -2.003916759e+02 -2.003916759e+02 -1.9318e+00 +4.4799e-01
493 0 +9.487669737e+00 -2.003923303e+02 -2.003923303e+02 -1.9317e+00 +4.4801e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.621200289e+06 +6.621108199e+06 +6.621108199e+06 +5.9671e-01 -3.8264e-02
2 0 +9.959405672e+05 +9.958484772e+05 +9.958484772e+05 +7.4769e-01 +1.6230e+00
11 0 +2.713080565e+05 +2.712159665e+05 +2.712159665e+05 +9.4690e-01 +3.1323e+00
12 0 +1.628829119e+05 +1.627908219e+05 +1.627908219e+05 +1.5019e+00 +3.0499e+00
13 0 +4.377616880e+04 +4.368407880e+04 +4.368407880e+04 +1.8896e+00 +2.8292e+00
23 0 +1.843441481e+03 +1.751351481e+03 +1.751351481e+03 +1.1911e+00 +2.6643e+00
31 0 +2.278838913e+01 -6.930161087e+01 -6.930161087e+01 +4.4572e+00 +2.6186e+00
157 0 +1.582255084e+01 -7.626744916e+01 -7.626744916e+01 +3.8444e+00 +2.6190e+00
181 0 +1.420254179e+01 -7.788745821e+01 -7.788745821e+01 +3.1202e+00 +2.6247e+00
182 0 +8.812145381e+00 -8.327785462e+01 -8.327785462e+01 +3.6308e+00 +2.6223e+00
212 0 +8.231755424e+00 -8.385824458e+01 -8.385824458e+01 +3.2369e+00 +2.6226e+00
245 0 +7.260145467e+00 -8.482985453e+01 -8.482985453e+01 +3.3048e+00 +2.6215e+00
251 0 +6.775923864e+00 -8.531407614e+01 -8.531407614e+01 +3.1556e+00 +2.6220e+00
257 0 +6.089263424e+00 -8.600073658e+01 -8.600073658e+01 +3.0426e+00 +2.6218e+00
271 0 +5.886020410e+00 -8.620397959e+01 -8.620397959e+01 +2.9923e+00 +2.6220e+00
278 0 +5.032479809e+00 -8.705752019e+01 -8.705752019e+01 +2.8827e+00 +2.6217e+00
302 0 +4.727416591e+00 -8.736258341e+01 -8.736258341e+01 +2.7991e+00 +2.6211e+00
311 0 +4.231554796e+00 -8.785844520e+01 -8.785844520e+01 +2.6280e+00 +2.6206e+00
315 0 +4.073855312e+00 -8.801614469e+01 -8.801614469e+01 +2.7418e+00 +2.6215e+00
325 0 +3.968283161e+00 -8.812171684e+01 -8.812171684e+01 +2.6561e+00 +2.6223e+00
326 0 +3.423303567e+00 -8.866669643e+01 -8.866669643e+01 +2.6338e+00 +2.6214e+00
337 0 +3.326363759e+00 -8.876363624e+01 -8.876363624e+01 +2.6162e+00 +2.6218e+00
344 0 +3.264302723e+00 -8.882569728e+01 -8.882569728e+01 +2.6062e+00 +2.6214e+00
350 0 +3.224381729e+00 -8.886561827e+01 -8.886561827e+01 +2.5616e+00 +2.6221e+00
367 0 +3.125775502e+00 -8.896422450e+01 -8.896422450e+01 +2.5848e+00 +2.6217e+00
387 0 +3.114605986e+00 -8.897539401e+01 -8.897539401e+01 +2.5828e+00 +2.6217e+00
389 0 +3.000513255e+00 -8.908948674e+01 -8.908948674e+01 +2.5592e+00 +2.6217e+00
