% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.797160518e+00 -5.055283948e+01 -5.055283948e+01 +5.9671e-01 -3.8264e-02
3 0 +1.211168073e+00 -5.113883193e+01 -5.113883193e+01 -1.3415e-01 -1.3414e-01
6 0 +8.084661496e-01 -5.154153385e+01 -5.154153385e+01 -3.6342e-01 -3.6573e-01
10 0 +4.411484884e-02 -5.230588515e+01 -5.230588515e+01 -8.0802e-01 -1.3123e+00
69 0 +1.759356003e-02 -5.233240644e+01 -5.233240644e+01 -9.0045e-01 -1.2071e+00
79 0 +3.262996890e-03 -5.234673700e+01 -5.234673700e+01 -8.8528e-01 -1.1833e+00
85 0 +7.776881362e-04 -5.234922231e+01 -5.234922231e+01 -8.8523e-01 -1.1989e+00
189 0 +2.014534915e-04 -5.234979855e+01 -5.234979855e+01 -8.6365e-01 -1.2749e+00
202 0 +1.725335599e-04 -5.234982747e+01 -5.234982747e+01 -8.6615e-01 -1.2670e+00
238 0 +1.182809398e-04 -5.234988172e+01 -5.234988172e+01 -8.8466e-01 -1.1979e+00
249 0 +7.300123760e-05 -5.234992700e+01 -5.234992700e+01 -8.7013e-01 -1.2514e+00
278 0 +4.129773716e-05 -5.234995870e+01 -5.234995870e+01 -8.7252e-01 -1.2431e+00
304 0 +2.854061487e-05 -5.234997146e+01 -5.234997146e+01 -8.7801e-01 -1.2227e+00
306 0 +9.316847439e-06 -5.234999068e+01 -5.234999068e+01 -8.7554e-01 -1.2317e+00
337 0 +3.248942505e-06 -5.234999675e+01 -5.234999675e+01 -8.7472e-01 -1.2347e+00
379 0 +1.264113834e-06 -5.234999874e+01 -5.234999874e+01 -8.6924e-01 -1.2550e+00
453 0 +7.839934071e-07 -5.234999922e+01 -5.234999922e+01 -8.7395e-01 -1.2376e+00
466 0 +6.036872122e-07 -5.234999940e+01 -5.234999940e+01 -8.7204e-01 -1.2446e+00
470 0 +4.365982633e-07 -5.234999956e+01 -5.234999956e+01 -8.7282e-01 -1.2418e+00
482 0 +2.050462484e-07 -5.234999979e+01 -5.234999979e+01 -8.7240e-01 -1.2433e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.109663249e-01 -1.793290337e+02 -1.793290337e+02 +5.9671e-01 -3.8264e-02
