% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
54 0 +5.437339354e+00 -5.314266065e+01 -5.314266065e+01 +6.9834e-01 -2.2071e+00
71 0 +5.168052778e+00 -5.341194722e+01 -5.341194722e+01 +6.9180e-01 -2.4861e+00
190 0 +4.763257736e+00 -5.381674226e+01 -5.381674226e+01 +6.5641e-01 -2.5265e+00
200 0 +4.080235455e+00 -5.449976454e+01 -5.449976454e+01 +6.0961e-01 -2.5112e+00
225 0 +4.015736897e+00 -5.456426310e+01 -5.456426310e+01 +6.5325e-01 -2.5081e+00
226 0 +4.012291520e+00 -5.456770848e+01 -5.456770848e+01 +6.4913e-01 -2.5097e+00
232 0 +3.992963810e+00 -5.458703619e+01 -5.458703619e+01 +6.3958e-01 -2.5051e+00
270 0 +3.980826705e+00 -5.459917330e+01 -5.459917330e+01 +6.3420e-01 -2.5065e+00
308 0 +3.980803472e+00 -5.459919653e+01 -5.459919653e+01 +6.3768e-01 -2.5072e+00
336 0 +3.979834407e+00 -5.460016559e+01 -5.460016559e+01 +6.3438e-01 -2.5072e+00
