% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.445828197e+01 +8.524828197e+01 +8.524828197e+01 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
9 0 +9.389396990e+01 +8.468396990e+01 +8.468396990e+01 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00
10 0 +8.629682003e+01 +7.708682003e+01 +7.708682003e+01 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
15 0 +6.968420319e+01 +6.047420319e+01 +6.047420319e+01 +4.6140e-01 +1.6380e+00 +6.4174e-02 +1.6646e+00 -2.5197e+00
30 0 +6.180539059e+01 +5.259539059e+01 +5.259539059e+01 +6.7107e-01 +1.3871e+00 +3.3183e-01 +3.2390e+00 -2.3613e+00
35 0 +5.358979611e+01 +4.437979611e+01 +4.437979611e+01 +4.9501e-01 +2.3334e+00 +1.3238e+00 -2.9978e-01 -4.7085e+00
52 0 +3.174570911e+01 +2.253570911e+01 +2.253570911e+01 -3.0140e+00 +2.3290e+00 +3.7596e+00 +2.6275e+00 -4.8282e+00
109 0 +2.597276290e+01 +1.676276290e+01 +1.676276290e+01 +2.0998e+00 +1.9300e+00 +2.6374e+00 +3.4254e+00 -4.8712e+00
176 0 +1.475715976e+01 +5.547159764e+00 +5.547159764e+00 -1.6011e+00 +1.0506e+00 +4.7031e+00 +4.9889e+00 -4.9869e+00
204 0 +1.273027181e+01 +3.520271808e+00 +3.520271808e+00 -2.1729e+00 +4.2312e+00 +4.9067e+00 +4.4945e+00 -4.8947e+00
243 0 +1.018551078e+01 +9.755107785e-01 +9.755107785e-01 +2.5051e+00 +4.4796e+00 +4.4125e+00 +4.9060e+00 -4.5621e+00
259 0 +8.967562850e+00 -2.424371500e-01 -2.424371500e-01 -4.8033e-01 +3.9915e+00 +4.7780e+00 +4.9255e+00 -4.9427e+00
340 0 +7.268050861e+00 -1.941949139e+00 -1.941949139e+00 +2.8359e+00 +4.6794e+00 +4.9181e+00 +4.9209e+00 -4.6170e+00
401 0 +4.506395854e+00 -4.703604146e+00 -4.703604146e+00 +3.3044e+00 +4.6813e+00 +4.9774e+00 +4.6634e+00 -4.9721e+00
478 0 +3.863349794e+00 -5.346650206e+00 -5.346650206e+00 +3.9155e+00 +4.9658e+00 +4.9206e+00 +4.9466e+00 -4.7833e+00
501 0 +3.775488308e+00 -5.434511692e+00 -5.434511692e+00 +3.5872e+00 +4.7694e+00 +4.6908e+00 +4.9326e+00 -4.9404e+00
526 0 +3.246819538e+00 -5.963180462e+00 -5.963180462e+00 +4.9773e+00 +4.3798e+00 +4.5634e+00 +4.9978e+00 -4.9272e+00
551 0 +2.944083720e+00 -6.265916280e+00 -6.265916280e+00 +4.9877e+00 +4.8975e+00 +4.6530e+00 +4.9334e+00 -4.8722e+00
553 0 +1.885875661e+00 -7.324124339e+00 -7.324124339e+00 +4.8480e+00 +4.8332e+00 +4.8606e+00 +4.9338e+00 -4.9376e+00
577 0 +1.446242674e+00 -7.763757326e+00 -7.763757326e+00 +4.6554e+00 +4.9621e+00 +4.8724e+00 +4.9887e+00 -4.9433e+00
726 0 +1.302230719e+00 -7.907769281e+00 -7.907769281e+00 +4.9952e+00 +4.8849e+00 +4.9381e+00 +4.8693e+00 -4.9838e+00
802 0 +1.003001946e+00 -8.206998054e+00 -8.206998054e+00 +4.8944e+00 +4.9933e+00 +4.9037e+00 +4.9225e+00 -4.9855e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.905099025e+01 +7.550409902e+02 +7.550409902e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
9 0 +9.476013873e+01 +7.507501387e+02 +7.507501387e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00
10 0 +9.233247056e+01 +7.483224706e+02 +7.483224706e+02 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
15 0 +7.591584835e+01 +7.319058484e+02 +7.319058484e+02 +4.6140e-01 +1.6380e+00 +6.4174e-02 +1.6646e+00 -2.5197e+00
29 0 +6.759663017e+01 +7.235866302e+02 +7.235866302e+02 +7.8716e-01 +1.4647e+00 +1.9459e+00 +2.8374e+00 -3.2238e+00
32 0 +4.522369227e+01 +7.012136923e+02 +7.012136923e+02 -1.4972e+00 -1.2567e+00 +1.6329e-01 +3.7719e+00 -4.1164e+00
57 0 +3.815392518e+01 +6.941439252e+02 +6.941439252e+02 +8.7783e-01 -1.8939e+00 -3.0644e+00 +1.4058e+00 -4.7824e+00
101 0 +2.119715475e+01 +6.771871548e+02 +6.771871548e+02 +3.3430e+00 -1.0851e+00 -2.9725e+00 +4.6323e+00 -4.5901e+00
176 0 +1.716414425e+01 +6.731541443e+02 +6.731541443e+02 +8.0040e-01 -3.5446e+00 -3.4114e+00 +4.8424e+00 -4.5534e+00
201 0 +1.699056989e+01 +6.729805699e+02 +6.729805699e+02 -1.3760e+00 -4.5321e+00 -3.2256e+00 +4.7658e+00 -4.7146e+00
257 0 +1.283548951e+01 +6.688254895e+02 +6.688254895e+02 +2.9620e+00 -4.8796e+00 -4.9424e+00 +3.4448e+00 -4.8344e+00
276 0 +1.164445052e+01 +6.676344505e+02 +6.676344505e+02 -2.1279e-01 -4.8797e+00 -4.2782e+00 +4.6412e+00 -4.8083e+00
301 0 +1.030723166e+01 +6.662972317e+02 +6.662972317e+02 +4.8147e+00 -3.7669e+00 -4.9108e+00 +4.6072e+00 -4.4562e+00
327 0 +9.858007198e+00 +6.658480072e+02 +6.658480072e+02 +3.5352e+00 -4.8886e+00 -4.1838e+00 +4.1618e+00 -4.9100e+00
328 0 +9.031666049e+00 +6.650216660e+02 +6.650216660e+02 +9.8736e-01 -4.8584e+00 -4.9234e+00 +4.9803e+00 -4.5586e+00
351 0 +6.671109383e+00 +6.626611094e+02 +6.626611094e+02 +4.5335e+00 -4.8689e+00 -4.6378e+00 +4.4241e+00 -4.8413e+00
376 0 +6.532284247e+00 +6.625222842e+02 +6.625222842e+02 +3.9019e+00 -4.7974e+00 -4.4003e+00 +4.5237e+00 -4.9501e+00
379 0 +4.711363384e+00 +6.607013634e+02 +6.607013634e+02 +4.8284e+00 -4.2543e+00 -4.9149e+00 +4.9387e+00 -4.7400e+00
432 0 +4.090128032e+00 +6.600801280e+02 +6.600801280e+02 +4.7259e+00 -4.7956e+00 -4.2565e+00 +4.9390e+00 -4.9242e+00
493 0 +3.374327491e+00 +6.593643275e+02 +6.593643275e+02 +4.1514e+00 -4.7214e+00 -4.9172e+00 +4.7409e+00 -4.9688e+00
501 0 +3.334892660e+00 +6.593248927e+02 +6.593248927e+02 +3.6889e+00 -4.5005e+00 -4.9969e+00 +4.8077e+00 -4.9956e+00
502 0 +2.788820536e+00 +6.587788205e+02 +6.587788205e+02 +4.8923e+00 -4.3779e+00 -4.7104e+00 +4.9937e+00 -4.9377e+00
538 0 +2.247478201e+00 +6.582374782e+02 +6.582374782e+02 +4.9881e+00 -4.4574e+00 -4.9825e+00 +4.9324e+00 -4.9165e+00
576 0 +2.166528627e+00 +6.581565286e+02 +6.581565286e+02 +4.6043e+00 -4.9914e+00 -4.8854e+00 +4.9782e+00 -4.8729e+00
628 0 +2.114212841e+00 +6.581042128e+02 +6.581042128e+02 +4.5217e+00 -4.7687e+00 -4.9138e+00 +4.9618e+00 -4.9263e+00
653 0 +2.107513785e+00 +6.580975138e+02 +6.580975138e+02 +4.9576e+00 -4.7261e+00 -4.6338e+00 +4.9592e+00 -4.9809e+00
657 0 +2.018245566e+00 +6.580082456e+02 +6.580082456e+02 +4.5141e+00 -4.5460e+00 -4.9058e+00 +4.9495e+00 -4.9857e+00
664 0 +1.878526267e+00 +6.578685263e+02 +6.578685263e+02 +4.7994e+00 -4.6431e+00 -4.9689e+00 +4.8476e+00 -4.9912e+00
678 0 +1.765407168e+00 +6.577554072e+02 +6.577554072e+02 +4.8382e+00 -4.5768e+00 -4.9476e+00 +4.9340e+00 -4.9686e+00
679 0 +1.467998531e+00 +6.574579985e+02 +6.574579985e+02 +4.8246e+00 -4.5399e+00 -4.9623e+00 +4.9454e+00 -4.9952e+00
681 0 +1.346569193e+00 +6.573365692e+02 +6.573365692e+02 +4.5179e+00 -4.8521e+00 -4.9270e+00 +4.9385e+00 -4.9975e+00
702 0 +1.088436821e+00 +6.570784368e+02 +6.570784368e+02 +4.4462e+00 -4.9394e+00 -4.9701e+00 +4.9776e+00 -4.9793e+00
795 0 +9.384071155e-01 +6.569284071e+02 +6.569284071e+02 +4.9834e+00 -4.8032e+00 -4.9170e+00 +4.9801e+00 -4.9802e+00
807 0 +8.276163336e-01 +6.568176163e+02 +6.568176163e+02 +4.9727e+00 -4.7592e+00 -4.9119e+00 +4.9962e+00 -4.9928e+00
923 0 +7.538451405e-01 +6.567438451e+02 +6.567438451e+02 +4.9716e+00 -4.9738e+00 -4.9233e+00 +4.9920e+00 -4.9608e+00
965 0 +7.478739944e-01 +6.567378740e+02 +6.567378740e+02 +4.9826e+00 -4.9378e+00 -4.9237e+00 +4.9772e+00 -4.9750e+00
972 0 +7.402569729e-01 +6.567302570e+02 +6.567302570e+02 +4.9729e+00 -4.8548e+00 -4.9586e+00 +4.9859e+00 -4.9755e+00
1002 0 +7.373129717e-01 +6.567273130e+02 +6.567273130e+02 +4.9765e+00 -4.7912e+00 -4.9509e+00 +4.9996e+00 -4.9815e+00
1029 0 +6.938789726e-01 +6.566838790e+02 +6.566838790e+02 +4.9944e+00 -4.6900e+00 -4.9775e+00 +4.9898e+00 -4.9992e+00
1062 0 +6.798646265e-01 +6.566698646e+02 +6.566698646e+02 +4.9942e+00 -4.9361e+00 -4.9239e+00 +4.9859e+00 -4.9759e+00
1147 0 +6.619433469e-01 +6.566519433e+02 +6.566519433e+02 +4.9868e+00 -4.9634e+00 -4.9207e+00 +4.9869e+00 -4.9741e+00
1166 0 +6.419111449e-01 +6.566319111e+02 +6.566319111e+02 +4.9557e+00 -4.9559e+00 -4.9152e+00 +4.9823e+00 -4.9849e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.671000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.002444186e+02 +1.669544186e+02 +1.669544186e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
4 0 +9.846507666e+01 +1.651750767e+02 +1.651750767e+02 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
9 0 +9.643707189e+01 +1.631470719e+02 +1.631470719e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00
10 0 +9.109278215e+01 +1.578027821e+02 +1.578027821e+02 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
15 0 +7.683863956e+01 +1.435486396e+02 +1.435486396e+02 +4.6140e-01 +1.6380e+00 +6.4174e-02 +1.6646e+00 -2.5197e+00
28 0 +6.385530570e+01 +1.305653057e+02 +1.305653057e+02 +3.2151e-01 -4.4680e-01 +3.2805e-01 +5.4429e-01 -4.1468e+00
35 0 +5.391429305e+01 +1.206242930e+02 +1.206242930e+02 +2.7280e-03 +2.6040e+00 +2.0608e+00 +3.8253e+00 -4.3544e+00
58 0 +5.104179538e+01 +1.177517954e+02 +1.177517954e+02 +9.6527e-01 -4.1566e-01 -7.4940e-01 +2.3170e+00 -4.1605e+00
64 0 +4.353101728e+01 +1.102410173e+02 +1.102410173e+02 -3.9159e-01 -1.2086e+00 -5.3572e-01 +2.7935e+00 -4.4345e+00
68 0 +3.856933134e+01 +1.052793313e+02 +1.052793313e+02 -1.3774e-01 -3.0043e+00 -1.1206e+00 +2.8451e+00 -4.4227e+00
70 0 +3.247721869e+01 +9.918721869e+01 +9.918721869e+01 -1.2715e+00 +8.7467e-02 -8.9260e-01 +4.2912e+00 -4.7273e+00
97 0 +2.467215674e+01 +9.138215674e+01 +9.138215674e+01 +2.4102e+00 -3.7189e+00 -4.8824e+00 +4.6670e+00 -3.7261e+00
133 0 +2.299915604e+01 +8.970915604e+01 +8.970915604e+01 +1.6032e-01 -2.8115e+00 -3.5737e+00 +4.4551e+00 -4.3627e+00
228 0 +1.928526697e+01 +8.599526697e+01 +8.599526697e+01 -4.8357e+00 -1.1271e+00 -4.3318e+00 +3.2529e+00 -4.9704e+00
257 0 +1.839705263e+01 +8.510705263e+01 +8.510705263e+01 -2.7974e+00 -4.3906e+00 -4.9971e+00 +3.2409e+00 -4.4790e+00
272 0 +1.590282877e+01 +8.261282877e+01 +8.261282877e+01 -2.3408e+00 -2.6229e+00 -3.3130e+00 +4.6775e+00 -4.8132e+00
286 0 +1.451795714e+01 +8.122795714e+01 +8.122795714e+01 -3.8205e+00 -4.8895e+00 -3.6563e+00 +4.1695e+00 -4.5777e+00
302 0 +1.413103609e+01 +8.084103609e+01 +8.084103609e+01 -2.4114e+00 -4.9965e+00 -4.7796e+00 +3.1923e+00 -4.9326e+00
304 0 +6.946941041e+00 +7.365694104e+01 +7.365694104e+01 -4.3413e+00 -4.9890e+00 -4.1163e+00 +4.7244e+00 -4.8075e+00
