% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.921805774e+02 +7.851205774e+02 +7.851205774e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
6 0 +3.709509198e+02 +4.638909198e+02 +4.638909198e+02 +4.2408e-01 -2.8508e-01 -5.7692e-01 +7.1168e-01 +1.1310e+00 +1.0313e+00 -7.3922e-01 -2.0921e-01 +4.3126e-01 +1.0755e+00
38 0 +2.984268964e+02 +3.913668964e+02 +3.913668964e+02 +1.2451e-01 +5.9800e-01 +1.5511e+00 +1.0593e+00 +2.2532e+00 -6.6735e-01 +9.7232e-01 +2.8334e-01 +2.2898e+00 -7.0830e-01
43 0 +1.915415457e+02 +2.844815457e+02 +2.844815457e+02 +2.1607e+00 +1.8553e+00 -1.4896e-01 +1.0716e+00 +7.4538e-01 +1.4686e+00 -8.6492e-01 +7.8605e-01 +1.1584e+00 -1.6587e+00
51 0 +8.374117475e+01 +1.766811747e+02 +1.766811747e+02 +1.9966e+00 +1.4839e+00 -1.1005e+00 +1.6976e+00 +2.9975e+00 +1.2290e+00 +1.1234e+00 +3.0851e-01 +6.4351e-01 +3.3065e-01
101 0 +6.744027659e+01 +1.603802766e+02 +1.603802766e+02 +1.3437e+00 +3.2576e-01 -4.6017e-01 +3.1918e+00 +1.9889e+00 +9.5433e-01 -8.2937e-01 +1.2184e+00 +1.5423e+00 -2.0552e+00
150 0 +4.279296500e+01 +1.357329650e+02 +1.357329650e+02 +2.1414e+00 +4.8832e-01 -6.3298e-01 +2.9978e+00 +4.3315e+00 +7.4831e-01 +1.3379e+00 -5.6506e-01 +1.1474e+00 +2.0488e+00
401 0 +2.956534409e+01 +1.225053441e+02 +1.225053441e+02 +1.5371e+00 -6.0974e-01 -6.2355e-01 +2.8828e+00 +4.2923e+00 +2.0176e+00 +3.1053e+00 -2.0894e+00 +1.3126e+00 +1.5085e+00
501 0 +2.165358660e+01 +1.145935866e+02 +1.145935866e+02 +2.6312e+00 +2.3330e+00 -9.0495e-01 +3.3860e+00 +2.5282e+00 +2.3604e+00 +2.0555e+00 -9.8144e-01 +2.3276e+00 +9.3861e-01
527 0 +1.317332991e+01 +1.061133299e+02 +1.061133299e+02 +1.2311e-01 +3.8896e-01 -3.9751e-01 +3.7831e+00 +4.7313e-01 +4.2896e+00 +7.4934e-01 -3.4282e+00 +3.3567e+00 +2.6694e-01
584 0 +1.029917245e+01 +1.032391725e+02 +1.032391725e+02 +1.4069e+00 +1.1999e+00 -5.8923e-01 +3.8164e+00 +1.4240e+00 +3.3755e+00 +1.8039e+00 -2.6910e+00 +3.6204e+00 +1.4486e+00
851 0 +7.839143107e+00 +1.007791431e+02 +1.007791431e+02 +5.8618e-01 -2.0993e-01 -5.5367e-02 +2.5304e+00 +4.1374e+00 +3.2845e+00 +2.2843e+00 -2.2009e+00 +2.7187e+00 +1.8737e+00
951 0 +5.978036832e+00 +9.891803683e+01 +9.891803683e+01 +4.9048e-01 +1.2767e+00 -8.4454e-01 +2.9345e+00 +2.2525e+00 +4.3165e+00 +2.2936e+00 -2.8474e+00 +4.1909e+00 +2.5901e+00
1024 0 +4.563964004e+00 +9.750396400e+01 +9.750396400e+01 -8.2057e-01 +1.4073e+00 +1.0889e+00 +2.5301e+00 +2.9237e+00 +3.9789e+00 +2.3322e+00 -2.4335e+00 +4.2252e+00 +2.6315e+00
1282 0 +4.003513640e+00 +9.694351364e+01 +9.694351364e+01 +4.6431e-01 +8.9791e-01 -4.8207e-01 +3.3572e+00 +2.3922e+00 +3.3289e+00 +1.8343e+00 -2.3928e+00 +4.0420e+00 +1.3840e+00
1301 0 +3.446871616e+00 +9.638687162e+01 +9.638687162e+01 +8.2843e-01 +7.5970e-01 +3.0229e-01 +3.1672e+00 +3.0110e+00 +3.1984e+00 +2.1979e+00 -2.5153e+00 +3.2314e+00 +1.2691e+00
1427 0 +2.791756004e+00 +9.573175600e+01 +9.573175600e+01 +2.8383e-01 +7.5368e-01 -2.7200e-02 +2.8554e+00 +2.9008e+00 +3.0719e+00 +1.7830e+00 -1.9566e+00 +3.4648e+00 +1.7287e+00
1472 0 +2.678923557e+00 +9.561892356e+01 +9.561892356e+01 +1.5082e-01 +6.5970e-01 +1.7829e-01 +2.6176e+00 +3.1118e+00 +3.4106e+00 +2.0952e+00 -1.7245e+00 +3.3235e+00 +2.3300e+00
1501 0 +1.284712746e+00 +9.422471275e+01 +9.422471275e+01 -3.8484e-01 +2.2322e-02 +2.2917e-01 +3.4296e+00 +2.3385e+00 +4.1544e+00 +1.4468e+00 -2.6198e+00 +3.4740e+00 +2.2825e+00
1590 0 +1.241501439e+00 +9.418150144e+01 +9.418150144e+01 +3.1637e-01 +6.0747e-01 -3.1160e-01 +3.0319e+00 +2.7242e+00 +3.6202e+00 +1.8104e+00 -2.1207e+00 +3.5130e+00 +1.9418e+00
1751 0 +1.197144347e+00 +9.413714435e+01 +9.413714435e+01 -5.6161e-01 +9.9150e-01 +7.3178e-01 +3.4521e+00 +1.6486e+00 +3.9896e+00 +9.9851e-01 -2.5345e+00 +3.9913e+00 +1.8887e+00
1798 0 +8.726047346e-01 +9.381260473e+01 +9.381260473e+01 +2.4263e-01 +9.4893e-01 +2.3926e-01 +2.9689e+00 +2.6538e+00 +3.5330e+00 +2.0481e+00 -2.1274e+00 +3.7666e+00 +2.1050e+00
1901 0 +8.431324949e-01 +9.378313249e+01 +9.378313249e+01 -3.7974e-01 +9.0331e-01 +1.6854e-01 +2.8929e+00 +2.3931e+00 +4.2315e+00 +1.9485e+00 -2.5244e+00 +3.9456e+00 +2.4861e+00
