% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.516949332e+02 +1.251694933e+03 +1.251694933e+03 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
23 0 +2.356011973e+02 +1.235601197e+03 +1.235601197e+03 -1.8188e+00 +7.3486e-02 +1.6023e-01 +2.5632e+00 -9.2361e-02
27 0 +1.675674700e+02 +1.167567470e+03 +1.167567470e+03 -2.0892e+00 +1.7057e+00 +7.9725e-02 +1.9839e+00 +4.6254e-01
59 0 +1.381839010e+02 +1.138183901e+03 +1.138183901e+03 -8.8666e-01 -4.7431e-02 +1.4210e+00 +3.0256e+00 +7.8068e-01
67 0 +1.120207486e+02 +1.112020749e+03 +1.112020749e+03 -1.2256e+00 +2.3376e+00 +1.9583e+00 +3.1538e+00 -1.2467e-01
80 0 +9.318176953e+01 +1.093181770e+03 +1.093181770e+03 -1.2321e+00 +2.3986e+00 +2.4442e+00 +2.8521e+00 +6.3336e-01
101 0 +8.554418886e+01 +1.085544189e+03 +1.085544189e+03 +6.9147e-01 +4.4351e+00 +3.2812e+00 +3.1115e+00 +1.6773e+00
103 0 +6.128829343e+01 +1.061288293e+03 +1.061288293e+03 -1.2101e+00 +2.6699e+00 +2.3537e+00 +3.6889e+00 +2.2193e+00
105 0 +4.744874612e+01 +1.047448746e+03 +1.047448746e+03 -1.9666e+00 +4.8500e+00 +2.0177e+00 +4.1821e+00 +2.4495e+00
113 0 +3.399577379e+01 +1.033995774e+03 +1.033995774e+03 -1.8447e+00 +1.7550e+00 +2.9264e+00 +3.1248e+00 +2.5144e+00
281 0 +2.870755812e+01 +1.028707558e+03 +1.028707558e+03 -8.3522e-01 +3.8092e+00 +3.5266e+00 +4.8425e+00 +2.8533e+00
365 0 +2.237998105e+01 +1.022379981e+03 +1.022379981e+03 -1.0879e+00 +7.6596e-01 +3.4416e+00 +3.7795e+00 +2.8489e+00
544 0 +1.772172711e+01 +1.017721727e+03 +1.017721727e+03 -7.7719e-01 +3.3229e+00 +1.9914e+00 +3.7223e+00 +3.0453e+00
594 0 +1.506867650e+01 +1.015068676e+03 +1.015068676e+03 -1.2177e+00 +2.6280e+00 +2.9560e+00 +3.7299e+00 +3.0782e+00
