% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.853564154e+02 -2.767335846e+02 -2.767335846e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
55 0 +1.210880738e+02 -3.410019262e+02 -3.410019262e+02 +4.1692e-01 -1.3679e-01 +4.2811e-01 -8.5256e-02 +5.3565e-01 +1.2157e+00 +1.8674e+00 +1.5176e+00 +1.0575e+00 -6.5303e-01
262 0 +1.123228561e+02 -3.497671439e+02 -3.497671439e+02 +1.3797e+00 -1.0293e-01 +8.7936e-01 +1.5287e+00 +1.4741e+00 +1.8078e+00 +2.0351e+00 +2.3711e+00 +8.6593e-01 +4.2866e-01
347 0 +1.123017017e+02 -3.497882983e+02 -3.497882983e+02 +1.4589e+00 +3.8774e+00 +1.5184e+00 +2.2378e+00 +1.1334e+00 +2.1317e+00 +1.5918e+00 +3.0873e+00 +1.2766e+00 -1.2934e+00
356 0 +1.028586181e+02 -3.592313819e+02 -3.592313819e+02 -3.9606e-01 +3.3039e+00 +1.5470e+00 +2.8491e+00 +2.2825e+00 +1.7372e+00 +2.1456e+00 +2.9229e+00 +1.3459e-01 -1.8746e-01
444 0 +9.708648077e+01 -3.650035192e+02 -3.650035192e+02 +1.2542e+00 +4.0940e+00 +1.7519e+00 +2.3459e+00 +1.7275e+00 +1.5280e+00 +8.2013e-01 +2.1480e+00 +1.4768e+00 -1.3394e+00
518 0 +8.853474611e+01 -3.735552539e+02 -3.735552539e+02 -5.7899e-01 +4.8756e-01 +1.2784e+00 +2.7536e-01 +2.3633e+00 +2.3250e+00 +1.2835e+00 +2.5644e+00 +5.2129e-01 -6.3896e-01
760 0 +7.004698355e+01 -3.920430165e+02 -3.920430165e+02 +5.5978e-01 +5.5761e-01 +1.3893e+00 -5.9983e-02 +1.9882e+00 +2.6934e+00 +1.9617e+00 +2.9652e+00 +1.5842e+00 -6.2973e-01
870 0 +6.072789356e+01 -4.013621064e+02 -4.013621064e+02 +1.3617e+00 +6.7582e-01 +1.3310e+00 +2.1771e+00 +2.3277e+00 +1.6364e+00 +1.7251e+00 +2.6674e+00 +1.7718e+00 +8.0891e-02
1124 0 +3.869619915e+01 -4.233938009e+02 -4.233938009e+02 +1.4495e+00 +5.7548e-01 +1.3200e+00 +1.3388e+00 +1.6985e+00 +1.7255e+00 +2.0332e+00 +2.6225e+00 +1.4872e+00 -1.7026e-01
